Booking_ID,Property_ID,Room_Type_ID,Channel_ID,Customer_ID,Booking_Date,Check_In_Date,Check_Out_Date,Length_of_Stay,Adults,Children,Rooms_Booked,Payment_Method,Booking_Status,ADR,Discount_Percent,Room_Revenue,Extra_Charges,Total_Revenue
B007360,P005,RT02,CH05,C002441,17-11-2024,09-12-2024,14-12-2024,5,2,0,1,UPI,Checked-In,3505.57,5,16651.46,627.51,17278.97
B007361,P005,RT01,CH03,C003604,22-11-2024,23-02-2025,26-02-2025,3,2,0,1,Net Banking,Checked-Out,1844.32,15,4703.02,329.19,5032.21
B007362,P001,RT01,CH08,C000399,04-09-2025,07-11-2025,09-11-2025,2,3,1,2,Credit Card,Checked-In,1877.91,10,6760.48,525.65,7286.13
B007363,P006,RT01,CH02,C001262,15-01-2024,20-01-2024,21-01-2024,1,3,1,1,UPI,Checked-In,1956.66,0,1956.66,177.97,2134.63
B007364,P003,RT01,CH03,C000729,26-11-2024,12-02-2025,15-02-2025,3,2,0,1,Net Banking,Checked-In,2052.93,0,6158.79,1617.52,7776.31
B007365,P003,RT05,CH05,C001657,18-08-2025,03-09-2025,04-09-2025,1,2,1,2,UPI,Confirmed,4153.8,0,8307.6,616.69,8924.29
B007366,P007,RT04,CH08,C000808,01-11-2024,06-12-2024,07-12-2024,1,2,1,2,Credit Card,Checked-Out,6689.93,0,13379.86,384.93,13764.79
B007367,P007,RT01,CH03,C003846,10-02-2024,09-05-2024,10-05-2024,1,4,0,2,Credit Card,Confirmed,2230.66,15,3792.12,485.97,4278.09
B007368,P006,RT02,CH03,C000767,29-02-2024,25-06-2024,27-06-2024,2,2,1,2,UPI,Checked-Out,2633.95,5,10009.01,58.77,10067.78
B007369,P005,RT01,CH04,C004010,15-10-2024,15-12-2024,22-12-2024,7,3,1,1,Cash,Checked-In,2179.06,5,14490.75,191.09,14681.84
B007370,P003,RT01,CH02,C002235,08-11-2025,05-01-2026,07-01-2026,2,2,0,1,UPI,Checked-Out,2004.68,0,4009.36,819.04,4828.4
B007371,P003,RT03,CH06,C002248,12-04-2025,16-06-2025,23-06-2025,7,2,0,1,Debit Card,No-Show,3593.7,20,20124.72,0,20124.72
B007372,P005,RT01,CH01,C000382,12-01-2025,03-05-2025,07-05-2025,4,2,0,1,UPI,Checked-Out,2168.23,0,8672.92,208.76,8881.68
B007373,P004,RT02,CH05,C000295,10-07-2024,31-08-2024,02-09-2024,2,2,0,1,Credit Card,Checked-In,3169.54,10,5705.17,219.61,5924.78
B007374,P004,RT02,CH04,C000055,28-01-2025,16-05-2025,17-05-2025,1,2,1,1,Credit Card,Confirmed,3188.58,0,3188.58,373.56,3562.14
B007375,P005,RT02,CH02,C000643,17-12-2024,27-12-2024,28-12-2024,1,3,0,1,Credit Card,Checked-In,3501.74,10,3151.57,2220.01,5371.58
B007376,P007,RT05,CH04,C000080,03-09-2025,18-12-2025,19-12-2025,1,1,0,2,UPI,Checked-Out,4857.13,0,9714.26,373.89,10088.15
B007377,P001,RT03,CH06,C000640,10-11-2024,01-03-2025,06-03-2025,5,2,0,1,Credit Card,Cancelled,3478.67,0,17393.35,0,17393.35
B007378,P007,RT03,CH03,C001513,19-05-2024,28-05-2024,30-05-2024,2,4,0,1,Net Banking,No-Show,4589.05,15,7801.38,0,7801.38
B007379,P007,RT01,CH02,C003803,23-07-2025,26-07-2025,28-07-2025,2,3,0,3,Cash,No-Show,1970.15,5,11229.86,0,11229.86
B007380,P008,RT01,CH01,C002344,04-08-2024,22-08-2024,25-08-2024,3,3,0,1,UPI,Checked-Out,1943.7,0,5831.1,323.26,6154.36
B007381,P008,RT03,CH06,C004044,09-01-2024,07-04-2024,08-04-2024,1,4,1,1,UPI,Checked-Out,4102.2,0,4102.2,197.19,4299.39
B007382,P003,RT05,CH03,C003907,20-03-2025,12-05-2025,14-05-2025,2,3,1,2,UPI,Checked-In,5699.45,0,22797.8,149.5,22947.3
B007383,P007,RT02,CH08,C004835,21-03-2024,28-04-2024,29-04-2024,1,1,1,1,Cash,Checked-Out,2957.97,0,2957.97,1033.46,3991.43
B007384,P003,RT05,CH05,C004269,18-12-2025,09-03-2026,12-03-2026,3,2,0,1,Net Banking,Cancelled,4790.55,0,14371.65,0,14371.65
B007385,P004,RT01,CH03,C000899,16-04-2025,01-08-2025,02-08-2025,1,3,0,1,UPI,Cancelled,1772.88,0,1772.88,0,1772.88
B007386,P007,RT01,CH04,C003325,08-09-2025,02-12-2025,05-12-2025,3,3,0,1,Net Banking,Confirmed,2131.78,15,5436.04,814.7,6250.74
B007387,P005,RT01,CH03,C003999,16-07-2025,15-09-2025,16-09-2025,1,4,0,1,Credit Card,Checked-In,1809.35,0,1809.35,191.1,2000.45
B007388,P006,RT02,CH07,C004632,04-03-2025,14-04-2025,18-04-2025,4,1,0,1,Debit Card,Checked-Out,2988.87,10,10759.93,586.26,11346.19
B007389,P006,RT03,CH03,C001513,07-03-2024,04-04-2024,06-04-2024,2,1,0,1,Debit Card,Confirmed,3935.7,5,7477.83,351.01,7828.84
B007390,P007,RT01,CH01,C001821,04-01-2025,23-03-2025,28-03-2025,5,2,0,1,UPI,Checked-In,1756.08,15,7463.34,903.07,8366.41
B007391,P001,RT05,CH04,C002816,26-12-2024,07-02-2025,10-02-2025,3,3,1,1,Debit Card,Checked-Out,4561.86,5,13001.3,816.69,13817.99
B007392,P007,RT02,CH05,C002487,20-03-2024,21-04-2024,22-04-2024,1,2,2,1,Credit Card,Checked-Out,3269.12,0,3269.12,711.5,3980.62
B007393,P005,RT02,CH06,C001313,13-06-2025,24-07-2025,29-07-2025,5,4,0,1,Credit Card,Cancelled,2760.07,0,13800.35,0,13800.35
B007394,P004,RT03,CH08,C002022,26-06-2024,06-07-2024,07-07-2024,1,3,2,1,Debit Card,Checked-Out,3980.87,10,3582.78,917.98,4500.76
B007395,P004,RT01,CH03,C003251,15-10-2025,12-12-2025,15-12-2025,3,2,0,1,Net Banking,Checked-Out,2261.67,10,6106.51,418.1,6524.61
B007396,P007,RT03,CH03,C004193,11-10-2025,02-01-2026,06-01-2026,4,2,0,1,Debit Card,Checked-Out,3489.4,10,12561.84,387.47,12949.31
B007397,P008,RT01,CH04,C004810,24-01-2025,24-04-2025,25-04-2025,1,3,0,1,Cash,Checked-In,1972.62,5,1873.99,644.1,2518.09
B007398,P003,RT01,CH07,C000030,16-09-2025,11-01-2026,12-01-2026,1,2,1,1,UPI,Checked-Out,2026.27,0,2026.27,627.59,2653.86
B007399,P002,RT02,CH08,C000994,20-08-2025,12-12-2025,17-12-2025,5,2,0,1,UPI,No-Show,3308.63,5,15715.99,0,15715.99
B007400,P001,RT05,CH08,C001287,20-01-2025,03-02-2025,04-02-2025,1,2,0,2,Cash,Checked-In,4207.44,5,7994.14,508.06,8502.2
B007401,P001,RT02,CH02,C000864,10-04-2024,08-08-2024,11-08-2024,3,2,0,1,UPI,Checked-Out,2680.41,20,6432.98,2206.62,8639.6
B007402,P002,RT02,CH04,C003804,20-05-2024,22-05-2024,26-05-2024,4,2,2,1,Net Banking,Checked-Out,3214.02,5,12213.28,319.54,12532.82
B007403,P006,RT03,CH02,C004949,27-06-2025,14-09-2025,15-09-2025,1,3,0,1,UPI,Cancelled,4063.54,0,4063.54,0,4063.54
B007404,P006,RT01,CH03,C002579,13-05-2025,09-06-2025,11-06-2025,2,2,2,1,Net Banking,Checked-Out,1891.98,5,3594.76,309.87,3904.63
B007405,P006,RT04,CH01,C001058,25-02-2025,20-06-2025,23-06-2025,3,4,0,1,Credit Card,Confirmed,5661.04,10,15284.81,239.15,15523.96
B007406,P004,RT02,CH02,C002288,23-01-2025,16-03-2025,17-03-2025,1,4,0,1,Credit Card,Cancelled,2964.46,0,2964.46,0,2964.46
B007407,P005,RT01,CH03,C000596,17-05-2024,05-09-2024,08-09-2024,3,3,2,2,Credit Card,Checked-In,1811.07,0,10866.42,120.05,10986.47
B007408,P001,RT01,CH03,C001941,29-06-2024,09-08-2024,14-08-2024,5,1,0,1,Net Banking,Checked-Out,1941.27,15,8250.4,851.96,9102.36
B007409,P002,RT01,CH02,C002362,23-12-2025,06-01-2026,10-01-2026,4,2,0,1,Credit Card,Cancelled,1970.84,15,6700.86,0,6700.86
B007410,P003,RT01,CH02,C003221,21-02-2025,01-04-2025,02-04-2025,1,3,0,2,Debit Card,Cancelled,2023.04,0,4046.08,0,4046.08
B007411,P007,RT01,CH06,C001819,25-06-2025,22-09-2025,26-09-2025,4,2,0,1,Net Banking,Checked-Out,1938.41,20,6202.91,330.48,6533.39
B007412,P003,RT01,CH03,C001002,12-10-2025,14-11-2025,17-11-2025,3,4,2,2,UPI,Checked-Out,2188.12,10,11815.85,218.8,12034.65
B007413,P007,RT03,CH05,C000157,20-08-2025,24-09-2025,27-09-2025,3,3,0,1,Debit Card,Checked-Out,4116.53,15,10497.15,56.68,10553.83
B007414,P004,RT02,CH03,C002953,06-06-2024,02-07-2024,05-07-2024,3,3,0,1,Cash,Checked-Out,3088.42,5,8802,189.49,8991.49
B007415,P001,RT02,CH06,C003304,27-05-2025,09-06-2025,11-06-2025,2,2,0,1,Cash,Checked-In,3080,5,5852,527.73,6379.73
B007416,P005,RT01,CH02,C001231,06-01-2024,28-04-2024,03-05-2024,5,2,0,1,Credit Card,Checked-In,2195.87,0,10979.35,347.3,11326.65
B007417,P001,RT03,CH02,C001190,12-08-2025,14-08-2025,15-08-2025,1,3,2,1,Credit Card,Checked-Out,3713.95,0,3713.95,182.11,3896.06
B007418,P007,RT01,CH05,C001950,26-11-2025,28-11-2025,04-12-2025,6,2,0,1,UPI,Confirmed,2178.19,0,13069.14,733.82,13802.96
B007419,P006,RT02,CH07,C004601,13-07-2024,07-10-2024,08-10-2024,1,1,1,1,Debit Card,Confirmed,3523.64,0,3523.64,717.47,4241.11
B007420,P003,RT01,CH02,C000544,27-02-2024,05-05-2024,09-05-2024,4,2,0,2,UPI,Confirmed,2152,0,17216,638.87,17854.87
B007421,P001,RT02,CH01,C001576,25-07-2024,28-09-2024,29-09-2024,1,3,0,1,Credit Card,Confirmed,2881.2,20,2304.96,512.12,2817.08
B007422,P003,RT01,CH08,C001100,29-08-2025,27-10-2025,28-10-2025,1,2,1,1,Net Banking,Confirmed,1963.36,10,1767.02,548.07,2315.09
B007423,P002,RT03,CH01,C004744,12-09-2024,19-10-2024,21-10-2024,2,2,1,1,Credit Card,Checked-Out,4163.8,0,8327.6,596.05,8923.65
B007424,P002,RT04,CH02,C000292,24-05-2025,31-08-2025,02-09-2025,2,3,0,2,Debit Card,Checked-Out,5476.29,0,21905.16,102.55,22007.71
B007425,P003,RT03,CH08,C001434,26-05-2024,27-05-2024,30-05-2024,3,2,0,1,Net Banking,Confirmed,4681.54,5,13342.39,419.21,13761.6
B007426,P005,RT01,CH06,C000613,06-08-2024,28-11-2024,01-12-2024,3,1,0,1,UPI,Confirmed,1981.29,5,5646.68,1609.35,7256.03
B007427,P008,RT01,CH03,C002641,19-06-2024,05-09-2024,06-09-2024,1,4,0,1,Cash,Checked-Out,2001.34,0,2001.34,391.14,2392.48
B007428,P005,RT05,CH08,C002695,31-05-2025,04-08-2025,05-08-2025,1,2,0,1,Net Banking,Checked-Out,4217.11,10,3795.4,550.24,4345.64
B007429,P008,RT02,CH04,C000731,07-05-2024,14-08-2024,17-08-2024,3,2,0,1,Credit Card,No-Show,2659.53,5,7579.66,0,7579.66
B007430,P001,RT05,CH01,C000218,15-02-2024,16-05-2024,22-05-2024,6,4,1,1,Debit Card,Checked-Out,5302.67,5,30225.22,483.7,30708.92
B007431,P003,RT02,CH05,C001486,21-12-2024,08-03-2025,12-03-2025,4,4,0,1,Credit Card,Confirmed,2600.17,0,10400.68,553.67,10954.35
B007432,P004,RT05,CH04,C003849,10-04-2024,21-04-2024,28-04-2024,7,3,0,2,Debit Card,Checked-Out,5022.37,20,56250.54,647.51,56898.05
B007433,P005,RT05,CH04,C001771,27-09-2025,26-10-2025,27-10-2025,1,2,0,3,Net Banking,Checked-Out,4930.4,0,14791.2,661.04,15452.24
B007434,P007,RT03,CH08,C000246,27-12-2025,04-04-2026,10-04-2026,6,3,0,1,Credit Card,Checked-In,4303.52,5,24530.06,665.45,25195.51
B007435,P005,RT01,CH02,C004990,20-03-2025,27-03-2025,29-03-2025,2,3,1,2,Credit Card,Checked-Out,1800.26,0,7201.04,663.98,7865.02
B007436,P006,RT02,CH05,C000404,14-09-2024,18-12-2024,20-12-2024,2,1,0,1,Credit Card,No-Show,3502.92,0,7005.84,0,7005.84
B007437,P002,RT05,CH03,C003761,10-04-2024,29-04-2024,06-05-2024,7,2,0,1,UPI,Confirmed,5172.62,10,32587.51,292.24,32879.75
B007438,P005,RT04,CH02,C004599,11-06-2024,24-09-2024,26-09-2024,2,2,0,1,UPI,Checked-In,5354.11,5,10172.81,2032.16,12204.97
B007439,P007,RT01,CH05,C004480,11-07-2025,02-11-2025,04-11-2025,2,2,0,1,UPI,Confirmed,2100.69,10,3781.24,62.61,3843.85
B007440,P005,RT02,CH05,C002081,04-01-2024,22-03-2024,26-03-2024,4,2,0,1,UPI,Checked-Out,3098.62,0,12394.48,312.69,12707.17
B007441,P007,RT04,CH07,C004498,18-01-2025,21-03-2025,24-03-2025,3,2,0,2,Debit Card,Checked-Out,5749.02,5,32769.41,797.35,33566.76
B007442,P008,RT02,CH07,C001449,19-03-2025,04-06-2025,05-06-2025,1,1,0,1,Credit Card,Confirmed,3082.14,5,2928.03,609.88,3537.91
B007443,P006,RT04,CH04,C002705,13-07-2025,07-08-2025,09-08-2025,2,2,0,1,UPI,Confirmed,5468.61,0,10937.22,330.27,11267.49
B007444,P008,RT04,CH03,C003960,10-01-2025,03-02-2025,08-02-2025,5,3,1,1,Credit Card,Cancelled,5678.48,5,26972.78,0,26972.78
B007445,P007,RT05,CH04,C000269,30-05-2025,25-07-2025,27-07-2025,2,2,0,1,Debit Card,Checked-Out,5074.79,10,9134.62,617.93,9752.55
B007446,P005,RT01,CH03,C001777,10-12-2025,02-03-2026,05-03-2026,3,4,0,1,Net Banking,Checked-Out,2065.18,0,6195.54,507.74,6703.28
B007447,P006,RT01,CH02,C000113,16-07-2025,13-09-2025,15-09-2025,2,2,0,1,Net Banking,Checked-Out,1902.21,5,3614.2,272.3,3886.5
B007448,P003,RT01,CH04,C003913,17-01-2024,05-02-2024,08-02-2024,3,2,0,1,Credit Card,Confirmed,1730.34,15,4412.37,1557.99,5970.36
B007449,P003,RT05,CH05,C001345,16-09-2024,12-01-2025,13-01-2025,1,2,0,1,Debit Card,Checked-Out,4134.69,0,4134.69,832.33,4967.02
B007450,P002,RT02,CH04,C003112,07-12-2024,31-03-2025,01-04-2025,1,1,0,1,Net Banking,Checked-Out,2761.51,0,2761.51,802.56,3564.07
B007451,P001,RT01,CH08,C004461,27-11-2025,22-12-2025,24-12-2025,2,1,1,1,Net Banking,Checked-Out,2040.91,0,4081.82,983.96,5065.78
B007452,P006,RT01,CH03,C000206,08-10-2025,05-02-2026,06-02-2026,1,3,1,2,Net Banking,Checked-Out,1722.8,20,2756.48,360.4,3116.88
B007453,P005,RT01,CH03,C001910,25-08-2024,28-11-2024,03-12-2024,5,4,0,1,Debit Card,Checked-In,2024.99,0,10124.95,818.98,10943.93
B007454,P001,RT03,CH05,C000981,05-05-2025,27-05-2025,28-05-2025,1,2,0,1,Debit Card,Checked-In,3983.79,0,3983.79,390.99,4374.78
B007455,P003,RT03,CH04,C001259,09-06-2024,11-08-2024,12-08-2024,1,1,0,1,UPI,Checked-Out,3610.55,0,3610.55,182.87,3793.42
B007456,P005,RT03,CH01,C004203,02-05-2025,15-05-2025,19-05-2025,4,3,0,1,Credit Card,No-Show,4783.67,5,18177.95,0,18177.95
B007457,P001,RT01,CH03,C002645,14-07-2024,07-10-2024,08-10-2024,1,2,1,1,UPI,Cancelled,2307.79,15,1961.62,0,1961.62
B007458,P006,RT05,CH02,C001760,07-05-2024,08-08-2024,12-08-2024,4,2,1,1,UPI,Cancelled,4941.37,0,19765.48,0,19765.48
B007459,P006,RT01,CH07,C003486,15-03-2025,14-06-2025,17-06-2025,3,1,0,1,UPI,Checked-Out,1691.38,0,5074.14,174.31,5248.45
B007460,P001,RT02,CH07,C000040,07-10-2024,13-11-2024,15-11-2024,2,1,0,1,Cash,Checked-Out,3353.71,15,5701.31,1338.14,7039.45
B007461,P007,RT01,CH03,C003677,24-03-2024,02-05-2024,07-05-2024,5,3,0,1,Net Banking,Checked-Out,2317.15,10,10427.18,140.46,10567.64
B007462,P006,RT01,CH01,C003969,23-12-2024,17-02-2025,19-02-2025,2,2,0,1,UPI,Checked-Out,1748.58,0,3497.16,289.25,3786.41
B007463,P004,RT01,CH02,C003546,11-06-2024,10-07-2024,11-07-2024,1,2,0,2,Cash,Confirmed,1695.9,0,3391.8,179.91,3571.71
B007464,P003,RT02,CH02,C003937,24-11-2024,18-03-2025,20-03-2025,2,2,1,3,UPI,No-Show,2805.46,5,15991.12,0,15991.12
B007465,P002,RT02,CH02,C003060,28-08-2025,30-08-2025,01-09-2025,2,2,1,2,Credit Card,Confirmed,2952.78,0,11811.12,628.23,12439.35
B007466,P002,RT01,CH02,C002354,26-02-2025,25-06-2025,26-06-2025,1,2,1,1,Credit Card,Confirmed,1760.88,5,1672.84,564.39,2237.23
B007467,P004,RT01,CH04,C001770,23-01-2024,30-04-2024,04-05-2024,4,2,0,3,Net Banking,Confirmed,1824.5,0,21894,123.36,22017.36
B007468,P001,RT04,CH03,C002091,29-01-2025,06-04-2025,08-04-2025,2,2,0,1,Cash,Confirmed,6930.04,0,13860.08,254.13,14114.21
B007469,P006,RT01,CH04,C001008,19-03-2024,12-05-2024,13-05-2024,1,2,1,1,Net Banking,Confirmed,2235.74,5,2123.95,1610.12,3734.07
B007470,P004,RT01,CH03,C004028,26-04-2024,06-08-2024,07-08-2024,1,3,0,1,Net Banking,Confirmed,1773.52,0,1773.52,624.59,2398.11
B007471,P004,RT02,CH06,C003989,02-12-2024,09-03-2025,11-03-2025,2,2,0,1,Debit Card,Checked-In,3140.21,0,6280.42,1166.63,7447.05
B007472,P006,RT04,CH08,C002625,24-09-2024,10-01-2025,12-01-2025,2,2,1,1,Debit Card,Checked-Out,5859.03,0,11718.06,2536.99,14255.05
B007473,P003,RT01,CH03,C001618,30-08-2024,12-11-2024,14-11-2024,2,3,1,1,UPI,Checked-Out,1919.9,5,3647.81,475.46,4123.27
B007474,P006,RT05,CH01,C000149,22-02-2025,09-05-2025,11-05-2025,2,2,0,1,Cash,Confirmed,4790.32,5,9101.61,134.1,9235.71
B007475,P008,RT01,CH02,C002119,16-10-2024,20-12-2024,24-12-2024,4,3,0,2,UPI,Checked-Out,2087.68,0,16701.44,494.85,17196.29
B007476,P006,RT02,CH01,C002369,08-05-2024,12-06-2024,13-06-2024,1,3,0,2,Credit Card,Checked-In,2770.69,5,5264.31,103.02,5367.33
B007477,P007,RT01,CH03,C003863,05-09-2024,27-10-2024,28-10-2024,1,3,0,1,Cash,Checked-Out,2102.61,5,1997.48,452.29,2449.77
B007478,P005,RT03,CH05,C002492,08-06-2024,07-07-2024,12-07-2024,5,2,0,1,Cash,Checked-In,3589.22,5,17048.79,701.82,17750.61
B007479,P001,RT01,CH04,C001922,11-02-2025,01-05-2025,05-05-2025,4,2,0,1,Credit Card,Checked-Out,2265.26,10,8154.94,1310.8,9465.74
B007480,P002,RT02,CH02,C002815,30-03-2025,22-05-2025,23-05-2025,1,1,0,1,Debit Card,Confirmed,2971.57,15,2525.83,1127,3652.83
B007481,P002,RT01,CH06,C001808,23-05-2025,23-06-2025,25-06-2025,2,1,0,1,Net Banking,Confirmed,2011.17,0,4022.34,547.64,4569.98
B007482,P004,RT02,CH02,C000458,27-11-2024,13-02-2025,15-02-2025,2,2,0,1,Debit Card,Confirmed,3202.82,5,6085.36,207.52,6292.88
B007483,P007,RT04,CH02,C001876,28-08-2024,22-11-2024,26-11-2024,4,2,0,1,Debit Card,Cancelled,5729.77,10,20627.17,0,20627.17
B007484,P004,RT03,CH05,C000688,13-04-2025,29-05-2025,31-05-2025,2,3,0,1,Credit Card,Checked-Out,3911.86,10,7041.35,1004.24,8045.59
B007485,P004,RT01,CH02,C004889,16-02-2025,25-05-2025,26-05-2025,1,3,0,1,Net Banking,Cancelled,2142.56,0,2142.56,0,2142.56
B007486,P001,RT02,CH05,C001220,22-04-2024,08-08-2024,09-08-2024,1,2,1,3,UPI,Checked-Out,2645.34,0,7936.02,161.87,8097.89
B007487,P004,RT02,CH08,C004188,04-06-2024,23-08-2024,24-08-2024,1,2,0,1,Debit Card,Checked-In,2977.1,0,2977.1,1051.43,4028.53
B007488,P004,RT01,CH07,C002287,29-10-2024,18-01-2025,20-01-2025,2,4,0,1,Credit Card,Checked-Out,1920.19,0,3840.38,418.08,4258.46
B007489,P005,RT02,CH02,C001095,28-02-2025,31-03-2025,02-04-2025,2,2,0,1,Debit Card,Confirmed,2684.88,20,4295.81,305.52,4601.33
B007490,P001,RT01,CH04,C003547,17-01-2024,01-02-2024,02-02-2024,1,2,0,1,UPI,Cancelled,2000.85,20,1600.68,0,1600.68
B007491,P003,RT02,CH03,C003619,30-05-2025,02-08-2025,04-08-2025,2,2,1,1,Credit Card,Checked-In,2979.01,10,5362.22,814.63,6176.85
B007492,P007,RT03,CH08,C002967,18-05-2025,31-05-2025,04-06-2025,4,4,0,1,Credit Card,No-Show,4032.36,0,16129.44,0,16129.44
B007493,P003,RT01,CH08,C004752,10-02-2024,15-04-2024,16-04-2024,1,1,1,2,Credit Card,No-Show,1975.47,0,3950.94,0,3950.94
B007494,P006,RT01,CH02,C004404,07-10-2025,15-12-2025,18-12-2025,3,2,0,1,Debit Card,Confirmed,2057.65,20,4938.36,83.45,5021.81
B007495,P005,RT01,CH07,C002715,31-05-2024,28-08-2024,04-09-2024,7,3,0,1,Cash,Confirmed,1848.96,10,11648.45,1330.06,12978.51
B007496,P002,RT05,CH02,C003774,23-02-2024,17-04-2024,21-04-2024,4,2,0,1,UPI,Confirmed,5428.42,10,19542.31,485.23,20027.54
B007497,P006,RT03,CH03,C000774,12-12-2025,24-01-2026,30-01-2026,6,2,0,1,Net Banking,Checked-Out,4008.19,5,22846.68,1036.74,23883.42
B007498,P003,RT01,CH03,C001127,12-12-2024,19-12-2024,20-12-2024,1,2,1,1,Net Banking,Cancelled,2156.12,5,2048.31,0,2048.31
B007499,P001,RT02,CH03,C004376,30-09-2025,26-12-2025,28-12-2025,2,1,0,1,UPI,Cancelled,3243.2,20,5189.12,0,5189.12
B007500,P002,RT01,CH07,C002803,21-09-2024,17-11-2024,19-11-2024,2,2,0,1,UPI,Checked-Out,1884.11,0,3768.22,806.58,4574.8
B007501,P008,RT02,CH03,C002647,22-12-2025,29-01-2026,30-01-2026,1,3,0,1,Credit Card,Cancelled,2982.96,0,2982.96,0,2982.96
B007502,P004,RT02,CH06,C002759,27-09-2025,15-11-2025,16-11-2025,1,3,0,1,Credit Card,Cancelled,3192.69,0,3192.69,0,3192.69
B007503,P001,RT05,CH08,C004701,02-01-2024,13-02-2024,17-02-2024,4,2,1,1,Debit Card,Checked-Out,4493.76,10,16177.54,629.27,16806.81
B007504,P002,RT01,CH07,C001205,01-08-2024,31-08-2024,03-09-2024,3,3,0,1,UPI,Checked-In,1940.85,0,5822.55,1608.24,7430.79
B007505,P003,RT02,CH03,C002083,07-02-2025,11-04-2025,13-04-2025,2,2,0,1,UPI,Checked-Out,3126.64,15,5315.29,688.75,6004.04
B007506,P006,RT03,CH05,C001530,17-08-2024,15-12-2024,22-12-2024,7,3,0,2,UPI,Checked-Out,4676.6,5,62198.78,850.53,63049.31
B007507,P004,RT04,CH04,C000610,14-11-2025,06-02-2026,11-02-2026,5,3,0,1,Net Banking,Checked-Out,5901.42,15,25081.04,648.76,25729.8
B007508,P004,RT02,CH06,C003731,25-09-2024,14-10-2024,16-10-2024,2,3,0,1,UPI,Cancelled,2887.41,0,5774.82,0,5774.82
B007509,P007,RT03,CH02,C004574,22-04-2024,23-04-2024,28-04-2024,5,4,0,1,Cash,Cancelled,4644.67,0,23223.35,0,23223.35
B007510,P001,RT01,CH05,C001747,27-05-2024,08-07-2024,10-07-2024,2,4,0,1,Credit Card,Checked-Out,1940.19,0,3880.38,219.1,4099.48
B007511,P006,RT02,CH06,C000466,13-05-2024,21-06-2024,25-06-2024,4,1,2,1,Credit Card,Confirmed,2716.85,5,10324.03,1243.34,11567.37
B007512,P004,RT04,CH06,C002433,16-10-2025,12-12-2025,14-12-2025,2,2,0,1,Debit Card,Checked-Out,7005.89,20,11209.42,260.08,11469.5
B007513,P002,RT05,CH08,C003194,18-07-2024,09-10-2024,13-10-2024,4,2,0,1,Credit Card,Checked-Out,4977.32,0,19909.28,563.42,20472.7
B007514,P007,RT03,CH01,C001333,29-07-2025,18-11-2025,20-11-2025,2,4,0,1,Credit Card,Cancelled,3839.35,5,7294.76,0,7294.76
B007515,P007,RT01,CH03,C001150,24-05-2025,17-08-2025,20-08-2025,3,2,2,1,Debit Card,Checked-Out,1753.3,0,5259.9,491.98,5751.88
B007516,P005,RT04,CH04,C003577,28-08-2025,09-09-2025,10-09-2025,1,2,0,1,Credit Card,Checked-In,5699.64,10,5129.68,226.42,5356.1
B007517,P003,RT01,CH03,C003776,12-06-2024,03-09-2024,06-09-2024,3,2,0,1,Debit Card,Checked-In,1936.09,5,5517.86,818.23,6336.09
B007518,P001,RT01,CH03,C001960,10-05-2024,25-08-2024,29-08-2024,4,2,1,1,Debit Card,Checked-Out,1712.13,0,6848.52,598.13,7446.65
B007519,P006,RT03,CH02,C003127,12-12-2024,09-04-2025,13-04-2025,4,2,1,3,Cash,Confirmed,3995.07,0,47940.84,529.36,48470.2
B007520,P008,RT01,CH06,C002422,09-08-2024,11-11-2024,15-11-2024,4,2,0,2,UPI,Cancelled,2201.46,5,16731.1,0,16731.1
B007521,P008,RT05,CH07,C003595,02-05-2024,24-05-2024,25-05-2024,1,2,2,1,Debit Card,Checked-Out,5413.06,5,5142.41,1735.81,6878.22
B007522,P005,RT02,CH01,C000240,08-04-2025,03-05-2025,09-05-2025,6,4,1,1,UPI,Checked-In,3582.29,5,20419.05,298.8,20717.85
B007523,P008,RT02,CH02,C000820,09-02-2024,25-05-2024,26-05-2024,1,4,1,1,Credit Card,Checked-In,3446.18,5,3273.87,670.1,3943.97
B007524,P005,RT03,CH02,C003296,25-02-2025,21-06-2025,24-06-2025,3,2,0,1,Credit Card,Cancelled,3602.06,5,10265.87,0,10265.87
B007525,P001,RT03,CH04,C002586,14-02-2024,17-05-2024,21-05-2024,4,2,0,1,Credit Card,Confirmed,4491.19,0,17964.76,1391.72,19356.48
B007526,P002,RT02,CH06,C004951,08-07-2024,24-10-2024,28-10-2024,4,2,0,1,Cash,Checked-In,3208.18,0,12832.72,239.03,13071.75
B007527,P006,RT01,CH01,C000048,25-12-2025,07-03-2026,11-03-2026,4,3,2,2,Debit Card,Checked-In,1839.04,0,14712.32,711.6,15423.92
B007528,P003,RT03,CH05,C000813,28-07-2024,04-09-2024,05-09-2024,1,2,0,1,Net Banking,Checked-Out,3956,0,3956,1816.29,5772.29
B007529,P001,RT01,CH02,C004583,08-09-2025,19-10-2025,20-10-2025,1,2,0,1,Cash,Checked-In,1852.95,0,1852.95,435.91,2288.86
B007530,P006,RT01,CH08,C003008,29-08-2025,23-12-2025,25-12-2025,2,2,0,1,UPI,Confirmed,2107.51,10,3793.52,1312.13,5105.65
B007531,P005,RT02,CH07,C001614,31-07-2025,31-08-2025,03-09-2025,3,2,0,1,Net Banking,Checked-Out,2847.72,0,8543.16,1513,10056.16
